numerical__Application_Date,numerical__Age,numerical__Income,numerical__Debt_Ratio,numerical__Nb_Borrowers,numerical__Loan_Amt,numerical__Loan_Amt_Req,numerical__LTV,numerical__FICO_Score,numerical__Prior_Custom_Score,numerical__Current_Custom_Score,numerical__CB_Age_Oldest_TL,numerical__CB_Age_Newest_TL,numerical__CB_Avg_Mos_File,numerical__CB_Nb_Sat_TL,numerical__CB_Nb_60_Plus_TL,numerical__CB_Nb_90_Plus_TL,numerical__CB_Pct_Sat_TL,numerical__CB_Mos_Since_Dlq,numerical__CB_Max_Dlq_12_Mos,numerical__CB_Max_Dlq_Ever,numerical__CB_Nb_Total_TL,numerical__CB_Nb_TL_Open_12,numerical__CB_Pct_IL_TL,numerical__CB_Nb_Inq_6_Mos,numerical__CB_Nb_Inq_6_Mos_excl_7_Days,numerical__CB_Rev_Util,numerical__CB_IL_Util,numerical__CB_Nb_Rev_TL_w_Bal,numerical__CB_Nb_IL_TL_w_Bal,numerical__CB_Nb_Rev_Tl_75_Pct_Limit,numerical__CB_Pct_TL_w_Bal,categorical__Region_REG1,categorical__Region_REG2,categorical__Region_REG3,categorical__Region_REG4,categorical__Region_REG5,categorical__Bank_Relationship_M_Ever,categorical__Bank_Relationship_M_Open,categorical__Bank_Relationship_O_Ever,categorical__Bank_Relationship_O_Open,categorical__Bank_Relationship_nan,target
20100601.0,34.0,4156.0,32.0,2.0,142000.0,25000.0,100.0,722.0,289.0,217.0,108.0,14.0,58.0,18.0,1.0,0.0,95.0,62.0,6.0,5.0,19.0,0.0,42.0,0.0,0.0,20.0,74.0,4.0,2.0,1.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101201.0,44.0,4167.0,31.0,1.0,144750.0,26000.0,96.0,676.0,263.0,206.0,156.0,2.0,65.0,25.0,0.0,0.0,97.0,18.0,6.0,6.0,29.0,2.0,21.0,0.0,0.0,80.0,74.0,3.0,1.0,1.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110701.0,50.0,4583.0,29.0,2.0,126000.0,20000.0,100.0,726.0,265.0,249.0,265.0,8.0,82.0,13.0,0.0,0.0,100.0,999.0,7.0,8.0,13.0,1.0,38.0,0.0,0.0,47.0,92.0,3.0,2.0,2.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101001.0,45.0,11667.0,22.0,2.0,318000.0,15000.0,80.0,742.0,285.0,257.0,186.0,9.0,89.0,13.0,0.0,0.0,100.0,999.0,7.0,8.0,13.0,1.0,46.0,0.0,0.0,28.0,50.0,4.0,1.0,1.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100701.0,44.0,8700.0,9.0,2.0,66000.0,20800.0,90.0,606.0,212.0,198.0,262.0,30.0,124.0,9.0,7.0,3.0,31.0,2.0,4.0,3.0,17.0,0.0,50.0,2.0,2.0,38.0,24.0,1.0,2.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111101.0,39.0,8900.0,29.0,1.0,178000.0,42000.0,100.0,717.0,279.0,262.0,99.0,5.0,56.0,38.0,0.0,0.0,100.0,999.0,7.0,8.0,40.0,3.0,55.0,1.0,1.0,41.0,76.0,6.0,3.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100501.0,44.0,1733.0,29.0,1.0,46640.0,9000.0,100.0,674.0,231.0,186.0,37.0,11.0,23.0,4.0,0.0,0.0,100.0,999.0,7.0,8.0,4.0,1.0,25.0,0.0,0.0,86.0,74.0,1.0,1.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100701.0,41.0,2638.0,33.0,1.0,120000.0,10000.0,86.0,744.0,266.0,249.0,72.0,3.0,43.0,18.0,0.0,0.0,100.0,999.0,7.0,8.0,18.0,1.0,22.0,1.0,1.0,42.0,74.0,3.0,1.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100701.0,37.0,7000.0,30.0,2.0,174892.0,13400.0,90.0,609.0,217.0,178.0,154.0,9.0,68.0,19.0,1.0,0.0,75.0,3.0,4.0,5.0,20.0,2.0,30.0,0.0,0.0,55.0,92.0,5.0,3.0,2.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110401.0,33.0,9000.0,18.0,1.0,162412.0,40000.0,93.0,691.0,279.0,272.0,148.0,3.0,59.0,46.0,0.0,0.0,100.0,999.0,7.0,8.0,46.0,2.0,35.0,2.0,2.0,28.0,38.0,4.0,2.0,1.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100601.0,35.0,4332.0,27.0,2.0,122901.0,16500.0,100.0,650.0,203.0,177.0,91.0,5.0,26.0,11.0,1.0,1.0,100.0,999.0,7.0,8.0,12.0,5.0,27.0,1.0,1.0,90.0,42.0,6.0,3.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,55.0,4167.0,52.0,1.0,213477.0,50000.0,23.0,676.0,261.0,226.0,322.0,21.0,114.0,8.0,1.0,0.0,60.0,4.0,4.0,5.0,10.0,0.0,30.0,0.0,0.0,13.0,74.0,1.0,2.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100701.0,40.0,6334.0,32.0,2.0,246950.0,55000.0,85.0,736.0,297.0,266.0,218.0,25.0,118.0,18.0,0.0,0.0,100.0,999.0,7.0,8.0,18.0,0.0,33.0,2.0,2.0,47.0,58.0,4.0,2.0,1.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110701.0,61.0,2595.0,52.0,2.0,76670.0,20000.0,52.0,737.0,299.0,268.0,236.0,6.0,77.0,37.0,0.0,0.0,95.0,33.0,6.0,6.0,37.0,1.0,49.0,0.0,0.0,7.0,79.0,4.0,4.0,0.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,58.0,8555.0,26.0,1.0,212000.0,20000.0,99.0,610.0,254.0,214.0,193.0,46.0,88.0,22.0,0.0,0.0,78.0,3.0,4.0,6.0,23.0,0.0,22.0,1.0,1.0,64.0,37.0,8.0,2.0,4.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100801.0,46.0,4233.0,20.0,2.0,75130.0,30000.0,90.0,665.0,229.0,174.0,248.0,2.0,61.0,11.0,1.0,1.0,85.0,9.0,4.0,4.0,13.0,3.0,69.0,1.0,1.0,95.0,69.0,1.0,2.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110101.0,55.0,10917.0,25.0,2.0,322000.0,50000.0,62.0,758.0,308.0,286.0,302.0,28.0,91.0,19.0,0.0,0.0,100.0,999.0,7.0,8.0,20.0,0.0,15.0,3.0,3.0,2.0,74.0,4.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20120201.0,53.0,3700.0,16.0,1.0,60214.0,10000.0,75.0,621.0,248.0,214.0,372.0,38.0,94.0,15.0,1.0,1.0,71.0,5.0,1.0,3.0,17.0,0.0,53.0,0.0,0.0,35.0,74.0,4.0,1.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110301.0,51.0,2458.0,49.0,1.0,129000.0,27200.0,100.0,729.0,266.0,249.0,201.0,1.0,73.0,23.0,0.0,0.0,100.0,999.0,7.0,8.0,25.0,2.0,40.0,2.0,2.0,42.0,101.0,5.0,2.0,3.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101201.0,59.0,10982.0,3.0,2.0,163000.0,20000.0,80.0,652.0,225.0,192.0,285.0,9.0,61.0,15.0,0.0,0.0,88.0,44.0,6.0,6.0,16.0,1.0,63.0,4.0,4.0,91.0,74.0,4.0,2.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20111201.0,48.0,10333.0,20.0,2.0,244000.0,53000.0,82.0,780.0,318.0,302.0,289.0,18.0,91.0,38.0,0.0,0.0,100.0,999.0,7.0,8.0,38.0,0.0,13.0,0.0,0.0,7.0,16.0,6.0,3.0,1.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20111101.0,83.0,5583.0,13.0,2.0,256080.0,50000.0,20.0,796.0,312.0,282.0,425.0,19.0,186.0,16.0,0.0,0.0,100.0,999.0,7.0,8.0,16.0,0.0,19.0,0.0,0.0,0.0,74.0,2.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,49.0,6910.0,45.0,2.0,136001.0,22400.0,90.0,714.0,285.0,262.0,215.0,6.0,85.0,29.0,0.0,0.0,100.0,999.0,7.0,8.0,30.0,2.0,30.0,0.0,0.0,37.0,74.0,6.0,2.0,1.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20101001.0,58.0,1801.0,32.0,1.0,65000.0,10000.0,90.0,731.0,280.0,236.0,269.0,15.0,54.0,10.0,0.0,0.0,100.0,999.0,7.0,8.0,11.0,0.0,60.0,1.0,1.0,27.0,75.0,2.0,2.0,1.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110501.0,44.0,4333.0,46.0,1.0,182160.0,65700.0,95.0,628.0,253.0,210.0,207.0,6.0,68.0,16.0,0.0,0.0,82.0,2.0,4.0,6.0,17.0,2.0,29.0,2.0,2.0,32.0,74.0,5.0,2.0,2.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110701.0,74.0,4113.0,36.0,2.0,128701.0,100000.0,78.0,771.0,290.0,259.0,387.0,79.0,223.0,9.0,0.0,0.0,100.0,999.0,7.0,8.0,11.0,0.0,0.0,0.0,0.0,34.0,74.0,3.0,2.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110301.0,45.0,1064.0,43.0,1.0,52118.0,6000.0,86.0,725.0,237.0,209.0,10.0,2.0,7.0,2.0,0.0,0.0,100.0,999.0,7.0,8.0,3.0,3.0,67.0,1.0,1.0,0.0,74.0,0.0,1.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100701.0,46.0,11667.0,27.0,1.0,390112.0,40000.0,89.0,633.0,226.0,210.0,236.0,11.0,94.0,19.0,3.0,2.0,90.0,6.0,3.0,5.0,21.0,1.0,40.0,0.0,0.0,107.0,31.0,1.0,2.0,1.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100601.0,70.0,13617.0,10.0,2.0,129582.0,60000.0,73.0,656.0,225.0,187.0,302.0,0.0,59.0,17.0,1.0,1.0,100.0,999.0,7.0,8.0,19.0,3.0,50.0,2.0,2.0,82.0,93.0,4.0,2.0,2.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110201.0,35.0,12083.0,24.0,2.0,366256.0,50000.0,87.0,725.0,275.0,237.0,143.0,6.0,75.0,14.0,0.0,0.0,100.0,999.0,7.0,8.0,14.0,1.0,36.0,1.0,1.0,67.0,92.0,1.0,2.0,1.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100901.0,39.0,10334.0,20.0,1.0,220000.0,100000.0,71.0,631.0,224.0,196.0,68.0,7.0,33.0,17.0,0.0,0.0,100.0,999.0,7.0,8.0,17.0,3.0,12.0,3.0,3.0,73.0,74.0,8.0,1.0,5.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101001.0,38.0,5615.0,46.0,2.0,143000.0,67000.0,100.0,683.0,274.0,246.0,148.0,11.0,62.0,20.0,0.0,0.0,100.0,999.0,7.0,8.0,20.0,1.0,55.0,0.0,0.0,83.0,26.0,2.0,5.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20100501.0,35.0,8400.0,13.0,2.0,115001.0,22023.0,90.0,760.0,295.0,280.0,193.0,9.0,94.0,24.0,0.0,0.0,100.0,999.0,7.0,8.0,24.0,1.0,42.0,0.0,0.0,34.0,47.0,2.0,5.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20100301.0,52.0,2390.0,44.0,1.0,100478.0,16400.0,80.0,646.0,230.0,200.0,186.0,6.0,66.0,12.0,2.0,0.0,79.0,10.0,4.0,5.0,14.0,2.0,36.0,1.0,1.0,44.0,74.0,1.0,1.0,1.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20110801.0,46.0,9167.0,25.0,2.0,210000.0,48000.0,100.0,621.0,216.0,189.0,165.0,8.0,70.0,28.0,2.0,1.0,83.0,3.0,1.0,3.0,31.0,1.0,40.0,0.0,0.0,73.0,38.0,7.0,7.0,3.0,84.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20110101.0,56.0,0.0,28.0,2.0,0.0,33000.0,3.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110801.0,44.0,4167.0,40.0,2.0,110099.0,10500.0,80.0,717.0,250.0,212.0,131.0,11.0,73.0,12.0,1.0,1.0,92.0,19.0,6.0,2.0,13.0,1.0,46.0,0.0,0.0,0.0,74.0,0.0,1.0,1.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20101201.0,46.0,41811.0,6.0,1.0,311080.0,100000.0,32.0,681.0,281.0,247.0,247.0,48.0,117.0,20.0,2.0,2.0,95.0,59.0,0.0,6.0,20.0,0.0,15.0,0.0,0.0,13.0,74.0,4.0,2.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20111001.0,55.0,5833.0,48.0,2.0,276320.0,50000.0,87.0,723.0,301.0,239.0,230.0,15.0,77.0,25.0,0.0,0.0,92.0,1.0,4.0,6.0,25.0,0.0,20.0,0.0,0.0,6.0,83.0,2.0,2.0,0.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20100501.0,61.0,6265.0,51.0,1.0,117370.0,80000.0,68.0,775.0,312.0,267.0,83.0,18.0,50.0,20.0,0.0,0.0,100.0,999.0,7.0,8.0,20.0,0.0,50.0,1.0,1.0,5.0,58.0,1.0,4.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20100901.0,32.0,7045.0,34.0,1.0,350000.0,37800.0,90.0,673.0,237.0,201.0,171.0,7.0,23.0,23.0,0.0,0.0,100.0,999.0,7.0,8.0,23.0,4.0,13.0,1.0,1.0,65.0,92.0,12.0,2.0,4.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110401.0,62.0,0.0,28.0,2.0,0.0,9000.0,90.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20111201.0,46.0,7572.0,39.0,2.0,235000.0,19000.0,96.0,722.0,267.0,249.0,219.0,5.0,101.0,35.0,0.0,0.0,100.0,999.0,5.0,7.0,35.0,1.0,51.0,1.0,1.0,91.0,96.0,3.0,4.0,3.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20110301.0,36.0,5167.0,38.0,2.0,139000.0,18100.0,100.0,733.0,259.0,246.0,65.0,2.0,28.0,15.0,0.0,0.0,100.0,999.0,7.0,8.0,16.0,5.0,44.0,1.0,1.0,3.0,54.0,2.0,3.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20100501.0,66.0,2600.0,32.0,1.0,85635.0,30000.0,47.0,731.0,300.0,297.0,383.0,5.0,139.0,37.0,0.0,0.0,100.0,999.0,7.0,8.0,38.0,1.0,13.0,2.0,2.0,11.0,16.0,10.0,4.0,0.0,79.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20101101.0,50.0,15167.0,37.0,2.0,206000.0,44500.0,90.0,699.0,266.0,265.0,263.0,6.0,95.0,38.0,0.0,0.0,97.0,32.0,6.0,6.0,38.0,3.0,24.0,0.0,0.0,53.0,35.0,8.0,2.0,2.0,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20100901.0,59.0,8250.0,38.0,2.0,260701.0,86776.0,100.0,719.0,271.0,254.0,200.0,1.0,63.0,48.0,0.0,0.0,98.0,25.0,6.0,6.0,53.0,2.0,31.0,1.0,1.0,41.0,74.0,3.0,1.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20110701.0,41.0,5425.0,28.0,2.0,159000.0,45000.0,100.0,609.0,242.0,191.0,223.0,9.0,71.0,21.0,0.0,0.0,90.0,0.0,4.0,6.0,22.0,2.0,43.0,2.0,2.0,87.0,51.0,5.0,3.0,2.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20100501.0,25.0,1203.0,38.0,1.0,47900.0,7000.0,98.0,686.0,218.0,179.0,52.0,8.0,28.0,3.0,0.0,0.0,100.0,999.0,7.0,8.0,3.0,1.0,67.0,2.0,1.0,95.0,74.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20101101.0,32.0,4518.0,27.0,2.0,131890.0,50000.0,87.0,678.0,245.0,215.0,122.0,1.0,45.0,17.0,0.0,0.0,89.0,70.0,6.0,6.0,18.0,2.0,33.0,0.0,0.0,62.0,74.0,3.0,1.0,1.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20120201.0,45.0,5167.0,24.0,1.0,112530.0,30000.0,27.0,673.0,222.0,178.0,210.0,2.0,47.0,5.0,1.0,1.0,86.0,57.0,6.0,2.0,7.0,2.0,43.0,1.0,1.0,50.0,75.0,2.0,2.0,0.0,80.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110901.0,73.0,2918.0,29.0,2.0,97894.0,15000.0,84.0,722.0,268.0,227.0,228.0,46.0,115.0,22.0,1.0,1.0,92.0,68.0,6.0,2.0,25.0,0.0,28.0,2.0,2.0,43.0,74.0,5.0,1.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
20110501.0,60.0,1250.0,49.0,1.0,191114.0,41000.0,21.0,695.0,247.0,208.0,176.0,6.0,87.0,16.0,1.0,1.0,94.0,57.0,6.0,2.0,17.0,1.0,35.0,0.0,0.0,70.0,74.0,3.0,2.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
20110101.0,42.0,5575.0,18.0,1.0,91000.0,34500.0,99.0,659.0,271.0,263.0,233.0,2.0,99.0,35.0,0.0,0.0,81.0,5.0,4.0,6.0,36.0,3.0,31.0,1.0,1.0,28.0,56.0,3.0,4.0,1.0,47.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20100701.0,39.0,3083.0,40.0,1.0,103400.0,8400.0,100.0,704.0,265.0,202.0,159.0,7.0,60.0,16.0,0.0,0.0,94.0,15.0,6.0,6.0,16.0,3.0,44.0,0.0,0.0,72.0,94.0,5.0,2.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20111001.0,50.0,6083.0,28.0,2.0,152000.0,47000.0,100.0,708.0,279.0,239.0,241.0,25.0,79.0,19.0,0.0,0.0,100.0,999.0,7.0,8.0,20.0,0.0,35.0,0.0,0.0,77.0,74.0,3.0,2.0,3.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20101201.0,54.0,0.0,28.0,2.0,0.0,30000.0,50.0,699.0,0.0,204.0,186.0,6.0,76.0,20.0,0.0,0.0,97.0,70.0,6.0,6.0,21.0,1.0,33.0,1.0,1.0,29.0,74.0,3.0,2.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100901.0,68.0,5521.0,21.0,2.0,180904.0,50000.0,28.0,692.0,227.0,219.0,256.0,9.0,168.0,35.0,2.0,2.0,86.0,43.0,6.0,4.0,37.0,1.0,14.0,0.0,0.0,53.0,49.0,12.0,1.0,3.0,72.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20110301.0,51.0,3001.0,41.0,1.0,116000.0,12000.0,89.0,681.0,262.0,223.0,216.0,2.0,84.0,15.0,0.0,0.0,100.0,999.0,7.0,8.0,16.0,2.0,19.0,1.0,1.0,86.0,2.0,10.0,2.0,5.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
20101001.0,36.0,16800.0,27.0,2.0,378633.0,100000.0,90.0,724.0,275.0,257.0,229.0,6.0,99.0,22.0,0.0,0.0,100.0,999.0,7.0,8.0,22.0,2.0,59.0,1.0,0.0,76.0,79.0,2.0,3.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20100901.0,57.0,10750.0,29.0,2.0,377978.0,50000.0,69.0,711.0,265.0,228.0,319.0,2.0,83.0,24.0,1.0,0.0,88.0,9.0,3.0,5.0,28.0,3.0,37.0,1.0,1.0,6.0,100.0,3.0,2.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20110501.0,39.0,9432.0,20.0,2.0,132000.0,27130.0,103.0,680.0,264.0,236.0,216.0,4.0,65.0,29.0,0.0,0.0,100.0,999.0,7.0,8.0,29.0,3.0,38.0,0.0,0.0,52.0,73.0,9.0,6.0,2.0,83.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20110401.0,78.0,5352.0,33.0,2.0,145090.0,65000.0,45.0,804.0,296.0,285.0,455.0,10.0,202.0,11.0,0.0,0.0,100.0,999.0,7.0,8.0,11.0,1.0,18.0,1.0,1.0,5.0,74.0,1.0,1.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
20100301.0,60.0,7200.0,45.0,1.0,420000.0,56000.0,78.0,669.0,223.0,207.0,239.0,4.0,91.0,32.0,1.0,1.0,88.0,28.0,6.0,2.0,34.0,2.0,27.0,1.0,1.0,91.0,74.0,7.0,2.0,3.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
20100801.0,49.0,10833.0,18.0,2.0,146986.0,40986.0,99.0,731.0,294.0,270.0,276.0,41.0,145.0,19.0,0.0,0.0,100.0,999.0,7.0,8.0,19.0,0.0,21.0,1.0,1.0,59.0,36.0,6.0,2.0,1.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20111101.0,55.0,12167.0,30.0,2.0,440000.0,100000.0,79.0,733.0,286.0,258.0,311.0,5.0,72.0,17.0,0.0,0.0,100.0,999.0,7.0,8.0,17.0,3.0,35.0,1.0,1.0,32.0,74.0,2.0,2.0,1.0,57.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20110801.0,48.0,19583.0,19.0,1.0,380951.0,12000.0,88.0,625.0,226.0,189.0,10.0,10.0,10.0,3.0,0.0,0.0,100.0,999.0,7.0,8.0,3.0,3.0,100.0,1.0,1.0,29.0,86.0,3.0,3.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
20100301.0,38.0,4000.0,46.0,1.0,194059.0,50000.0,81.0,753.0,299.0,278.0,154.0,7.0,62.0,35.0,0.0,0.0,100.0,999.0,6.0,7.0,36.0,2.0,17.0,0.0,0.0,4.0,74.0,8.0,2.0,0.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20100301.0,38.0,7500.0,18.0,2.0,136950.0,27450.0,100.0,645.0,204.0,184.0,144.0,6.0,81.0,4.0,5.0,3.0,33.0,17.0,6.0,2.0,9.0,1.0,22.0,0.0,0.0,36.0,59.0,2.0,1.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20101201.0,37.0,5750.0,40.0,2.0,179520.0,30000.0,89.0,651.0,220.0,172.0,174.0,0.0,64.0,34.0,2.0,2.0,79.0,6.0,4.0,4.0,38.0,2.0,66.0,4.0,4.0,21.0,90.0,5.0,2.0,1.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20100701.0,33.0,3750.0,50.0,1.0,205250.0,30000.0,97.0,742.0,244.0,214.0,13.0,4.0,8.0,3.0,0.0,0.0,100.0,999.0,7.0,8.0,3.0,2.0,33.0,3.0,3.0,2.0,74.0,1.0,1.0,0.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20110901.0,51.0,6176.0,21.0,1.0,126060.0,25000.0,97.0,695.0,250.0,216.0,206.0,2.0,95.0,19.0,0.0,0.0,90.0,7.0,4.0,6.0,21.0,2.0,38.0,0.0,0.0,42.0,80.0,4.0,2.0,1.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20100401.0,45.0,9500.0,29.0,2.0,274665.0,50000.0,65.0,749.0,266.0,241.0,268.0,6.0,83.0,12.0,1.0,1.0,92.0,70.0,6.0,4.0,15.0,4.0,23.0,0.0,0.0,19.0,74.0,2.0,1.0,1.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
20110601.0,48.0,15000.0,25.0,1.0,309210.0,100000.0,62.0,685.0,257.0,221.0,176.0,8.0,71.0,18.0,0.0,0.0,84.0,11.0,4.0,6.0,19.0,1.0,47.0,1.0,1.0,28.0,81.0,4.0,4.0,0.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
20101201.0,36.0,116667.0,5.0,1.0,85000.0,72500.0,85.0,531.0,154.0,142.0,179.0,1.0,72.0,50.0,9.0,6.0,69.0,0.0,0.0,2.0,62.0,5.0,53.0,2.0,2.0,92.0,94.0,4.0,5.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
20100501.0,41.0,2628.0,34.0,1.0,92950.0,20000.0,93.0,650.0,248.0,189.0,213.0,18.0,98.0,4.0,2.0,2.0,100.0,999.0,6.0,8.0,4.0,0.0,50.0,0.0,0.0,114.0,74.0,1.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
