id,age
8596,54
8597,28
8598,30
8599,14
8600,36
8601,24
8602,40
8603,9
8604,68
8605,19
8606,51
8607,25
8608,43
8609,29
8610,26
8611,6
8612,93
8613,35
8614,22
8615,19
8616,68
8617,20
8618,63
8619,11
8620,72
8621,56
8622,38
8623,8
8624,12
8625,14
8626,12
8627,2
8628,58
8629,56
8630,53
8631,10
8632,43
8633,88
8634,19
8635,68
8636,59
8637,54
8638,32
8639,30
8640,0
8641,49
8642,43
8643,35
8644,80
8645,15
8646,71
8647,60
8648,52
8649,57
8650,41
8651,34
8652,31
8653,11
8654,13
8655,51
8656,57
8657,6
8658,32
8659,47
8660,49
8661,30
8662,43
8663,8
8664,66
8665,65
8666,30
8667,39
8668,23
8669,29
8670,41
8671,59
8672,9
8673,3
8674,56
8675,31
8676,38
8677,43
8678,42
8679,1
8680,39
8681,16
8682,14
8683,42
8684,11
8685,8
8686,45
8687,13
8688,34
8689,6
8690,9
8691,12
8692,67
8693,3
8694,23
8695,30
8696,15
8697,33
8698,2
8699,44
8700,31
8701,70
8702,67
8703,79
8704,75
8705,14
8706,10
8707,39
8708,23
8709,59
8710,31
8711,43
8712,50
8713,51
8714,39
8715,21
8716,57
8717,76
8718,27
8719,59
8720,44
8721,59
8722,26
8723,29
8724,37
8725,56
8726,49
8727,66
8728,46
8729,87
8730,22
8731,69
8732,47
8733,25
8734,60
8735,49
8736,87
8737,19
8738,54
8739,65
8740,62
8741,72
8742,51
8743,75
8744,3
8745,59
8746,31
8747,46
8748,38
8749,73
8750,74
8751,31
8752,21
8753,72
8754,77
8755,44
8756,53
8757,9
8758,35
8759,41
8760,3
8761,50
8762,44
8763,30
8764,71
8765,15
8766,11
8767,25
8768,53
8769,56
8770,29
8771,56
8772,65
8773,59
8774,37
8775,48
8776,21
8777,4
8778,58
8779,87
8780,64
8781,50
8782,52
8783,69
8784,43
8785,22
8786,76
8787,26
8788,79
8789,41
8790,64
8791,43
8792,40
8793,44
8794,59
8795,24
8796,17
8797,83
8798,43
8799,14
8800,46
8801,13
8802,81
8803,4
8804,37
8805,36
8806,52
8807,69
8808,3
8809,44
8810,47
8811,3
8812,45
8813,15
8814,47
8815,45
8816,34
8817,12
8818,38
8819,10
8820,31
8821,5
8822,31
8823,60
8824,54
8825,37
8826,25
8827,83
8828,11
8829,62
8830,41
8831,57
8832,4
8833,66
8834,27
8835,29
8836,33
8837,49
8838,14
8839,11
8840,4
8841,74
8842,19
8843,25
8844,25
8845,89
8846,61
8847,59
8848,28
8849,33
8850,73
8851,43
8852,51
8853,75
8854,43
8855,48
8856,89
8857,1
8858,76
8859,18
8860,74
8861,29
8862,57
8863,64
8864,78
8865,56
8866,31
8867,62
8868,49
8869,8
8870,27
8871,47
8872,27
8873,51
8874,32
8875,84
8876,49
8877,35
8878,70
8879,35
8880,44
8881,15
8882,50
8883,78
8884,50
8885,50
8886,69
8887,68
8888,65
8889,32
8890,29
8891,11
8892,54
8893,33
8894,58
8895,5
8896,75
8897,66
8898,29
8899,55
8900,30
8901,81
8902,7
8903,75
8904,53
8905,15
8906,36
8907,80
8908,20
8909,70
8910,18
8911,3
8912,10
8913,31
8914,44
8915,66
8916,44
8917,9
8918,5
8919,0
8920,52
8921,35
8922,29
8923,82
8924,14
8925,14
8926,81
8927,2
8928,34
8929,24
8930,56
8931,52
8932,20
8933,23
8934,3
8935,34
8936,46
8937,32
8938,36
8939,15
8940,63
8941,2
8942,74
8943,13
8944,12
8945,29
8946,17
8947,61
8948,72
8949,25
8950,36
8951,14
8952,24
8953,30
8954,82
8955,66
8956,23
8957,72
8958,67
8959,52
8960,55
8961,43
8962,82
8963,57
8964,68
8965,66
8966,85
8967,63
8968,16
8969,51
8970,55
8971,10
8972,80
8973,60
8974,19
8975,59
8976,15
8977,77
8978,54
8979,4
8980,47
8981,69
8982,51
8983,50
8984,57
8985,56
8986,83
8987,41
8988,75
8989,21
8990,28
8991,31
8992,84
8993,63
8994,27
8995,42
8996,74
8997,44
8998,5
8999,65
9000,51
9001,35
9002,34
9003,60
9004,53
9005,80
9006,77
9007,59
9008,87
9009,73
9010,47
9011,22
9012,76
9013,79
9014,52
9015,53
9016,64
9017,66
9018,35
9019,54
9020,65
9021,28
9022,39
9023,6
9024,40
9025,62
9026,53
9027,71
9028,69
9029,63
9030,80
9031,4
9032,56
9033,62
9034,40
9035,67
9036,49
9037,67
9038,53
9039,79
9040,73
9041,21
9042,56
9043,66
9044,93
9045,74
9046,40
9047,31
9048,47
9049,58
9050,24
9051,29
9052,50
9053,63
9054,18
9055,56
9056,54
9057,57
9058,26
9059,83
9060,66
9061,65
9062,55
9063,66
9064,4
9065,87
9066,68
9067,76
9068,44
9069,72
9070,51
9071,55
9072,57
9073,5
9074,58
9075,20
9076,46
9077,21
9078,51
9079,36
9080,29
9081,15
9082,11
9083,64
9084,70
9085,52
9086,90
9087,21
9088,46
9089,5
9090,35
9091,27
9092,17
9093,29
9094,21
9095,36
9096,6
9097,59
9098,54
9099,15
9100,68
9101,25
9102,26
9103,44
9104,33
9105,63
9106,64
9107,34
9108,88
9109,14
9110,21
9111,31
9112,14
9113,48
9114,48
9115,67
9116,58
9117,46
9118,80
9119,10
9120,70
9121,76
9122,52
9123,34
9124,16
9125,28
9126,52
9127,80
9128,12
9129,56
9130,56
9131,47
9132,64
9133,50
9134,45
9135,59
9136,72
9137,18
9138,11
9139,24
9140,37
9141,45
9142,21
9143,42
9144,51
9145,7
9146,55
9147,34
9148,62
9149,58
9150,5
9151,65
9152,35
9153,51
9154,34
9155,60
9156,18
9157,68
9158,15
9159,9
9160,64
9161,76
9162,63
9163,3
9164,34
9165,12
9166,54
9167,16
9168,93
9169,31
9170,30
9171,38
9172,58
9173,80
9174,41
9175,83
9176,64
9177,61
9178,68
9179,58
9180,92
9181,57
9182,44
9183,53
9184,24
9185,10
9186,60
9187,33
9188,42
9189,5
9190,87
9191,44
9192,1
9193,45
9194,62
9195,9
9196,29
9197,9
9198,13
9199,2
9200,48
9201,57
9202,53
9203,33
9204,23
9205,54
9206,38
9207,19
9208,44
9209,28
9210,51
9211,50
9212,32
9213,63
9214,46
9215,53
9216,4
9217,58
9218,65
9219,22
9220,77
9221,69
9222,35
9223,25
9224,36
9225,72
9226,42
9227,31
9228,67
9229,29
9230,74
9231,58
9232,65
9233,6
9234,45
9235,38
9236,38
9237,14
9238,12
9239,64
9240,5
9241,38
9242,73
9243,66
9244,72
9245,70
9246,23
9247,23
9248,11
9249,56
9250,66
9251,9
9252,72
9253,44
9254,28
9255,52
9256,55
9257,13
9258,56
9259,59
9260,65
9261,68
9262,52
9263,79
9264,7
9265,45
9266,4
9267,39
9268,48
9269,21
9270,70
9271,84
9272,56
9273,34
9274,36
9275,53
9276,7
9277,25
9278,49
9279,26
9280,24
9281,37
9282,48
9283,52
9284,10
9285,35
9286,83
9287,43
9288,49
9289,35
9290,58
9291,29
9292,53
9293,70
9294,47
9295,11
9296,3
9297,54
9298,68
9299,16
9300,4
9301,35
9302,13
9303,31
9304,7
9305,67
9306,13
9307,28
9308,9
9309,54
9310,10
9311,73
9312,38
9313,39
9314,71
9315,56
9316,70
9317,73
9318,64
9319,46
9320,27
9321,48
9322,22
9323,21
9324,14
9325,48
9326,27
9327,22
9328,49
9329,71
9330,42
9331,54
9332,4
9333,24
9334,47
9335,20
9336,34
9337,67
9338,21
9339,5
9340,51
9341,2
9342,45
9343,30
9344,47
9345,10
9346,3
9347,43
9348,41
9349,31
9350,57
9351,9
9352,46
9353,49
9354,73
9355,43
9356,35
9357,36
9358,83
9359,51
9360,71
9361,0
9362,6
9363,3
9364,56
9365,67
9366,15
9367,81
9368,66
9369,43
9370,44
9371,84
9372,61
9373,49
9374,0
9375,41
9376,1
9377,57
9378,63
9379,7
9380,23
9381,8
9382,27
9383,72
9384,40
9385,22
9386,64
9387,39
9388,39
9389,36
9390,67
9391,43
9392,13
9393,58
9394,25
9395,45
9396,70
9397,45
9398,29
9399,71
9400,72
9401,49
9402,4
9403,63
9404,15
9405,50
9406,42
9407,57
9408,82
9409,58
9410,65
9411,60
9412,49
9413,68
9414,40
9415,97
9416,38
9417,38
9418,67
9419,7
9420,29
9421,42
9422,68
9423,24
9424,94
9425,29
9426,31
9427,36
9428,42
9429,11
9430,26
9431,25
9432,0
9433,82
9434,30
9435,82
9436,27
9437,48
9438,24
9439,14
9440,43
9441,28
9442,52
9443,11
9444,71
9445,6
9446,70
9447,57
9448,44
9449,58
9450,18
9451,7
9452,46
9453,43
9454,32
9455,39
9456,28
9457,52
9458,1
9459,69
9460,33
9461,24
9462,49
9463,11
9464,4
9465,61
9466,60
9467,5
9468,62
9469,42
9470,5
9471,10
9472,27
9473,10
9474,37
9475,44
9476,39
9477,65
9478,2
9479,31
9480,70
9481,36
9482,74
9483,52
9484,33
9485,52
9486,28
9487,25
9488,37
9489,61
9490,16
9491,56
9492,57
9493,2
9494,51
9495,44
9496,70
9497,80
9498,54
9499,19
9500,40
9501,32
9502,14
9503,16
9504,67
9505,24
9506,36
9507,38
9508,30
9509,37
9510,52
9511,1
9512,28
9513,67
9514,75
9515,48
9516,42
9517,42
9518,42
9519,79
9520,44
9521,52
9522,19
9523,12
9524,17
9525,7
9526,6
9527,77
9528,77
9529,17
9530,94
9531,24
9532,39
9533,57
9534,60
9535,52
9536,60
9537,55
9538,43
9539,22
9540,13
9541,33
9542,78
9543,50
9544,31
9545,38
9546,38
9547,66
9548,59
9549,2
9550,69
9551,33
9552,72
9553,13
9554,34
9555,20
9556,54
9557,61
9558,83
9559,60
9560,19
9561,82
9562,3
9563,56
9564,82
9565,12
9566,20
9567,0
9568,24
9569,25
9570,73
9571,40
9572,11
9573,73
9574,45
9575,17
9576,16
9577,32
9578,19
9579,56
9580,40
9581,33
9582,71
9583,67
9584,6
9585,54
9586,25
9587,69
9588,52
9589,9
9590,53
9591,56
9592,18
9593,30
9594,28
9595,33
9596,63
9597,41
9598,0
9599,20
9600,41
9601,28
9602,13
9603,97
9604,10
9605,62
9606,35
9607,2
9608,46
9609,43
9610,22
9611,26
9612,30
9613,28
9614,21
9615,73
9616,15
9617,43
9618,41
9619,24
9620,31
9621,59
9622,37
9623,26
9624,20
9625,48
9626,9
9627,0
9628,63
9629,48
9630,66
9631,3
9632,3
9633,46
9634,10
9635,1
9636,27
9637,11
9638,79
9639,57
9640,37
9641,25
9642,56
9643,52
9644,57
9645,9
9646,45
9647,16
9648,52
9649,39
9650,66
9651,23
9652,52
9653,42
9654,63
9655,29
9656,43
9657,29
9658,65
9659,48
9660,54
9661,36
9662,63
9663,66
9664,90
9665,68
9666,41
9667,52
9668,79
9669,70
9670,26
9671,89
9672,49
9673,8
9674,24
9675,37
9676,59
9677,64
9678,40
9679,61
9680,36
9681,21
9682,31
9683,69
9684,46
9685,69
9686,23
9687,11
9688,74
9689,44
9690,21
9691,32
9692,34
9693,53
9694,28
9695,44
9696,33
9697,30
9698,35
9699,59
9700,8
9701,18
9702,16
9703,25
9704,57
9705,58
9706,31
9707,41
9708,66
9709,41
9710,38
9711,14
9712,63
9713,2
9714,81
9715,80
9716,28
9717,64
9718,45
9719,58
9720,35
9721,58
9722,20
9723,67
9724,3
9725,17
9726,64
9727,44
9728,32
9729,68
9730,30
9731,43
9732,54
9733,55
9734,30
9735,26
9736,18
9737,23
9738,50
9739,44
9740,63
9741,60
9742,31
9743,79
9744,67
9745,27
9746,60
9747,12
9748,5
9749,8
9750,55
9751,37
9752,67
9753,69
9754,38
9755,43
9756,68
9757,28
9758,33
9759,42
9760,60
9761,70
9762,25
9763,83
9764,14
9765,25
9766,48
9767,29
9768,15
9769,68
9770,43
9771,42
9772,5
9773,75
9774,62
9775,10
9776,40
9777,9
9778,59
9779,50
9780,43
9781,67
9782,64
9783,38
9784,18
9785,7
9786,41
9787,25
9788,22
9789,47
9790,26
9791,34
9792,8
9793,74
9794,46
9795,11
9796,36
9797,15
9798,68
9799,65
9800,14
9801,63
9802,19
9803,24
9804,56
9805,12
9806,3
9807,57
9808,8
9809,65
9810,8
9811,14
9812,47
9813,50
9814,8
9815,37
9816,39
9817,29
9818,68
9819,39
9820,58
9821,38
9822,56
9823,26
9824,59
9825,34
9826,62
9827,60
9828,14
9829,2
9830,74
9831,35
9832,24
9833,29
9834,24
9835,5
9836,64
9837,22
9838,57
9839,8
9840,48
9841,29
9842,27
9843,36
9844,60
9845,69
9846,26
9847,42
9848,34
9849,54
9850,53
9851,53
9852,24
9853,19
9854,11
9855,40
9856,2
9857,26
9858,2
9859,40
9860,58
9861,70
9862,81
9863,26
9864,58
9865,49
9866,51
9867,33
9868,42
9869,2
9870,46
9871,55
9872,39
9873,59
9874,74
9875,78
9876,68
9877,49
9878,30
9879,1
9880,60
9881,49
9882,66
9883,74
9884,46
9885,25
9886,9
9887,53
9888,65
9889,78
9890,55
9891,53
9892,68
9893,64
9894,1
9895,60
9896,12
9897,52
9898,47
9899,44
9900,67
9901,20
9902,32
9903,45
9904,62
9905,74
9906,3
9907,63
9908,69
9909,67
9910,0
9911,79
9912,30
9913,44
9914,65
9915,41
9916,56
9917,68
9918,34
9919,67
9920,13
9921,24
9922,4
9923,63
9924,65
9925,26
9926,39
9927,27
9928,25
9929,20
9930,75
9931,53
9932,22
9933,33
9934,44
9935,38
9936,22
9937,51
9938,12
9939,20
9940,58
9941,17
9942,60
9943,34
9944,25
9945,73
9946,23
9947,58
9948,63
9949,11
9950,59
9951,25
9952,71
9953,12
9954,94
9955,5
9956,63
9957,50
9958,73
9959,55
9960,33
9961,67
9962,0
9963,30
9964,12
9965,38
9966,23
9967,37
9968,37
9969,62
9970,56
9971,20
9972,71
9973,46
9974,41
9975,18
9976,52
9977,40
9978,30
9979,9
9980,53
9981,62
9982,33
9983,49
9984,37
9985,38
9986,54
9987,84
9988,25
9989,9
9990,18
9991,40
9992,22
9993,13
9994,23
9995,37
9996,5
9997,75
9998,49
9999,33
10000,48
10001,38
10002,3
10003,0
10004,4
10005,14
10006,46
10007,62
10008,29
10009,51
10010,54
10011,18
10012,90
10013,36
10014,37
10015,24
10016,41
10017,59
10018,46
10019,11
10020,40
10021,50
10022,19
10023,60
10024,6
10025,10
10026,8
10027,52
10028,79
10029,60
10030,52
10031,67
10032,45
10033,30
10034,73
10035,23
10036,62
10037,37
10038,53
10039,24
10040,39
10041,11
10042,20
10043,37
10044,40
10045,27
10046,38
10047,19
10048,68
10049,40
10050,51
10051,56
10052,24
10053,2
10054,46
10055,39
10056,63
10057,83
10058,18
10059,3
10060,25
10061,27
10062,80
10063,76
10064,37
10065,53
10066,70
10067,85
10068,52
10069,9
10070,3
10071,17
10072,52
10073,48
10074,42
10075,47
10076,36
10077,28
10078,28
10079,55
10080,25
10081,83
10082,85
10083,57
10084,78
10085,54
10086,86
10087,38
10088,7
10089,60
10090,7
10091,2
10092,55
10093,46
10094,44
10095,31
10096,24
10097,60
10098,24
10099,31
10100,15
10101,66
10102,31
10103,55
10104,51
10105,31
10106,1
10107,56
10108,35
10109,62
10110,43
10111,37
10112,17
10113,38
10114,38
10115,25
10116,81
10117,22
10118,56
10119,49
10120,70
10121,35
10122,24
10123,60
10124,30
10125,9
10126,49
10127,3
10128,69
10129,70
10130,44
10131,50
10132,21
10133,62
10134,47
10135,5
10136,68
10137,55
10138,12
10139,56
10140,18
10141,57
10142,22
10143,83
10144,17
10145,32
10146,41
10147,71
10148,24
10149,42
10150,57
10151,37
10152,44
10153,73
10154,24
10155,32
10156,32
10157,34
10158,81
10159,34
10160,8
10161,14
10162,70
10163,25
10164,58
10165,28
10166,74
10167,31
10168,47
10169,67
10170,27
10171,61
10172,74
10173,14
10174,48
10175,19
10176,0
10177,52
10178,38
10179,31
10180,56
10181,22
10182,2
10183,58
10184,52
10185,32
10186,24
10187,52
10188,64
10189,59
10190,35
10191,79
10192,53
10193,33
10194,47
10195,58
10196,44
10197,35
10198,23
10199,29
10200,55
10201,86
10202,17
10203,71
10204,1
10205,31
10206,60
10207,2
10208,50
10209,48
10210,67
10211,2
10212,90
10213,26
10214,8
10215,20
10216,24
10217,37
10218,34
10219,68
10220,20
10221,12
10222,66
10223,85
10224,39
10225,5
10226,10
10227,74
10228,8
10229,23
10230,31
10231,3
10232,6
10233,65
10234,79
10235,74
10236,59
10237,2
10238,42
10239,40
10240,75
10241,22
10242,9
10243,89
10244,18
10245,29
10246,61
10247,46
10248,8
10249,60
10250,15
10251,52
10252,4
10253,23
10254,21
10255,16
10256,47
10257,35
10258,48
10259,78
10260,0
10261,24
10262,10
10263,73
10264,3
10265,58
10266,23
10267,19
10268,60
10269,3
10270,50
10271,42
10272,64
10273,32
10274,33
10275,40
10276,42
10277,43
10278,68
10279,70
10280,33
10281,35
10282,51
10283,71
10284,59
10285,70
10286,41
10287,30
10288,54
10289,50
10290,78
10291,14
10292,76
10293,72
10294,35
10295,20
10296,6
10297,78
10298,57
10299,79
10300,88
10301,52
10302,22
10303,22
10304,48
10305,23
10306,60
10307,33
10308,0
10309,31
10310,5
10311,7
10312,9
10313,24
10314,1
10315,23
10316,34
10317,76
10318,74
10319,14
10320,38
10321,71
10322,35
10323,26
10324,54
10325,39
10326,50
10327,83
10328,44
10329,44
10330,82
10331,3
10332,21
10333,60
10334,36
10335,3
10336,5
10337,44
10338,35
10339,43
10340,45
10341,13
10342,80
10343,62
10344,51
10345,54
10346,60
10347,64
10348,32
10349,63
10350,24
10351,69
10352,42
10353,81
10354,32
10355,83
10356,34
10357,49
10358,26
10359,70
10360,50
10361,25
10362,9
10363,64
10364,44
10365,42
10366,62
10367,75
10368,14
10369,30
10370,44
10371,33
10372,37
10373,19
10374,68
10375,56
10376,47
10377,56
10378,55
10379,8
10380,26
10381,8
10382,5
10383,37
10384,39
10385,38
10386,49
10387,33
10388,16
10389,9
10390,61
10391,55
10392,37
10393,51
10394,26
10395,51
10396,45
10397,59
10398,31
10399,58
10400,69
10401,83
10402,15
10403,26
10404,49
10405,10
10406,65
10407,39
10408,78
10409,4
10410,36
10411,56
10412,29
10413,2
10414,56
10415,84
10416,36
10417,49
10418,60
10419,69
10420,83
10421,12
10422,43
10423,36
10424,76
10425,74
10426,11
10427,22
10428,72
10429,54
10430,43
10431,58
10432,31
10433,12
10434,46
10435,14
10436,45
10437,44
10438,76
10439,27
10440,65
10441,22
10442,63
10443,2
10444,45
10445,2
10446,28
10447,29
10448,44
10449,59
10450,28
10451,49
10452,65
10453,75
10454,21
10455,13
10456,48
10457,30
10458,54
10459,45
10460,82
10461,7
10462,23
10463,74
10464,78
10465,40
10466,22
10467,81
10468,4
10469,4
10470,23
10471,25
10472,1
10473,53
10474,17
10475,77
10476,30
10477,47
10478,4
10479,23
10480,45
10481,0
10482,28
10483,57
10484,22
10485,74
10486,25
10487,18
10488,31
10489,0
10490,6
10491,69
10492,41
10493,8
10494,39
10495,24
10496,36
10497,59
10498,37
10499,74
10500,29
10501,54
10502,52
10503,27
10504,58
10505,46
10506,52
10507,12
10508,2
10509,59
10510,9
10511,2
10512,72
10513,54
10514,28
10515,91
10516,41
10517,23
10518,0
10519,64
10520,28
10521,33
10522,44
10523,45
10524,58
10525,23
10526,80
10527,52
10528,83
10529,50
10530,63
10531,29
10532,70
10533,36
10534,47
10535,79
10536,62
10537,62
10538,52
10539,28
10540,18
10541,81
10542,34
10543,56
10544,43
10545,69
10546,46
10547,42
10548,84
10549,73
10550,4
10551,56
10552,9
10553,20
10554,12
10555,71
10556,13
10557,80
10558,43
10559,15
10560,16
10561,30
10562,68
10563,26
10564,31
10565,75
10566,28
10567,10
10568,84
10569,61
10570,49
10571,23
10572,33
10573,54
10574,5
10575,82
10576,38
10577,43
10578,9
10579,36
10580,42
10581,12
10582,66
10583,64
10584,19
10585,46
10586,64
10587,26
10588,3
10589,44
10590,56
10591,58
10592,1
10593,7
10594,54
10595,57
10596,75
10597,25
10598,71
10599,37
10600,68
10601,82
10602,48
10603,23
10604,64
10605,38
10606,88
10607,55
10608,5
10609,12
10610,13
10611,0
10612,1
10613,27
10614,48
10615,77
10616,19
10617,38
10618,70
10619,13
10620,56
10621,85
10622,34
10623,59
10624,43
10625,41
10626,27
10627,64
10628,39
10629,8
10630,50
10631,52
10632,65
10633,84
10634,48
10635,17
10636,7
10637,45
10638,13
10639,40
10640,62
10641,19
10642,38
10643,38
10644,45
10645,5
10646,57
10647,33
10648,7
10649,4
10650,4
10651,54
10652,26
10653,44
10654,38
10655,17
10656,44
10657,21
10658,8
10659,48
10660,33
10661,94
10662,59
10663,28
10664,49
10665,36
10666,15
10667,58
10668,31
10669,86
10670,84
10671,19
10672,23
10673,13
10674,16
10675,48
10676,73
10677,27
10678,47
10679,21
10680,23
10681,2
10682,12
10683,39
10684,59
10685,70
10686,22
10687,75
10688,51
10689,82
10690,8
10691,83
10692,2
10693,88
10694,7
10695,50
10696,38
10697,53
10698,8
10699,26
10700,11
10701,10
10702,71
10703,48
10704,25
10705,1
10706,70
10707,46
10708,35
10709,43
10710,37
10711,52
10712,30
10713,51
10714,71
10715,27
10716,56
10717,25
10718,51
10719,35
10720,73
10721,32
10722,11
10723,33
10724,47
10725,23
10726,28
10727,6
10728,44
10729,32
10730,54
10731,14
10732,52
10733,30
10734,45
10735,10
10736,8
10737,60
10738,60
10739,61
10740,48
10741,21
10742,21
10743,34
10744,16
10745,33
10746,26
10747,46
10748,57
10749,27
10750,61
10751,53
10752,81
10753,31
10754,49
10755,19
10756,52
10757,45
10758,67
10759,33
10760,56
10761,70
10762,56
10763,7
10764,54
10765,73
10766,19
10767,2
10768,25
10769,21
10770,27
10771,30
10772,36
10773,46
10774,54
10775,25
10776,26
10777,69
10778,14
10779,43
10780,58
10781,79
10782,67
10783,79
10784,21
10785,9
10786,79
10787,7
10788,13
10789,61
10790,46
10791,35
10792,73
10793,28
10794,6
10795,34
10796,47
10797,56
10798,34
10799,46
10800,39
10801,60
10802,59
10803,45
10804,42
10805,51
10806,15
10807,36
10808,51
10809,55
10810,1
10811,37
10812,76
10813,56
10814,66
10815,43
10816,63
10817,35
10818,84
10819,28
10820,49
10821,61
10822,17
10823,82
10824,64
10825,36
10826,16
10827,42
10828,53
10829,33
10830,21
10831,13
10832,22
10833,37
10834,55
10835,21
10836,4
10837,72
10838,56
10839,49
10840,93
10841,41
10842,49
10843,59
10844,69
10845,52
10846,26
10847,74
10848,54
10849,33
10850,28
10851,27
10852,52
10853,27
10854,77
10855,5
10856,27
10857,38
10858,69
10859,50
10860,25
10861,39
10862,57
10863,47
10864,40
10865,76
10866,2
10867,57
10868,15
10869,50
10870,49
10871,86
10872,11
10873,13
10874,10
10875,14
10876,69
10877,42
10878,46
10879,20
10880,38
10881,58
10882,56
10883,66
10884,20
10885,44
10886,83
10887,73
10888,91
10889,57
10890,34
10891,33
10892,19
10893,40
10894,66
10895,16
10896,8
10897,6
10898,21
10899,67
10900,38
10901,38
10902,55
10903,17
10904,45
10905,11
10906,42
10907,58
10908,78
10909,48
10910,72
10911,51
10912,49
10913,27
10914,45
10915,51
10916,5
10917,29
10918,60
10919,47
10920,20
10921,21
10922,4
10923,26
10924,17
10925,14
10926,29
10927,64
10928,55
10929,66
10930,33
10931,53
10932,3
10933,14
10934,47
10935,13
10936,9
10937,66
10938,23
10939,54
10940,7
10941,59
10942,14
10943,25
10944,25
10945,28
10946,82
10947,59
10948,46
10949,65
10950,50
10951,64
10952,2
10953,72
10954,34
10955,39
10956,63
10957,7
10958,50
10959,2
10960,46
10961,16
10962,5
10963,18
10964,35
10965,1
10966,56
10967,20
10968,10
10969,54
10970,27
10971,57
10972,55
10973,70
10974,66
10975,52
10976,44
10977,46
10978,32
10979,12
10980,65
10981,47
10982,14
10983,59
10984,42
10985,50
10986,50
10987,49
10988,38
10989,63
10990,20
10991,2
10992,48
10993,72
10994,18
10995,26
10996,20
10997,35
10998,7
10999,63
11000,55
11001,36
11002,62
11003,31
11004,29
11005,55
11006,60
11007,66
11008,39
11009,59
11010,17
11011,68
11012,20
11013,43
11014,15
11015,62
11016,34
11017,52
11018,6
11019,64
11020,8
11021,10
11022,65
11023,31
11024,54
11025,57
11026,49
11027,30
11028,54
11029,28
11030,8
11031,38
11032,67
11033,46
11034,24
11035,58
11036,11
11037,64
11038,8
11039,42
11040,75
11041,36
11042,2
11043,0
11044,51
11045,3
11046,47
11047,26
11048,16
11049,24
11050,41
11051,69
11052,58
11053,61
11054,17
11055,30
11056,68
11057,62
11058,30
11059,22
11060,9
11061,76
11062,46
11063,29
11064,10
11065,75
11066,47
11067,61
11068,28
11069,51
11070,28
11071,14
11072,45
11073,7
11074,60
11075,41
11076,0
11077,36
11078,7
11079,22
11080,34
11081,44
11082,27
11083,80
11084,57
11085,75
11086,6
11087,50
11088,28
11089,11
11090,67
11091,22
11092,12
11093,35
11094,80
11095,31
11096,6
11097,58
11098,45
11099,34
11100,25
11101,58
11102,41
11103,79
11104,68
11105,79
11106,26
11107,52
11108,51
11109,5
11110,44
11111,69
11112,16
11113,21
11114,15
11115,13
11116,78
11117,42
11118,25
11119,82
11120,55
11121,50
11122,58
11123,74
11124,72
11125,23
11126,33
11127,7
11128,64
11129,75
11130,28
11131,24
11132,41
11133,55
11134,77
11135,48
11136,0
11137,41
11138,2
11139,74
11140,26
11141,77
11142,69
11143,67
11144,52
11145,43
11146,86
11147,56
11148,23
11149,48
11150,33
11151,35
11152,2
11153,61
11154,58
11155,67
11156,3
11157,27
11158,84
11159,29
11160,52
11161,24
11162,23
11163,21
11164,15
11165,29
11166,37
11167,5
11168,41
11169,82
11170,19
11171,72
11172,63
11173,59
11174,27
11175,47
11176,51
11177,75
11178,42
11179,5
11180,75
11181,9
11182,68
11183,11
11184,6
11185,79
11186,42
11187,66
11188,63
11189,14
11190,69
11191,59
11192,77
11193,27
11194,8
11195,68
11196,48
11197,27
11198,50
11199,59
11200,28
11201,1
11202,84
11203,71
11204,30
11205,35
11206,32
11207,14
11208,26
11209,38
11210,10
11211,1
11212,27
11213,34
11214,63
11215,47
11216,48
11217,11
11218,15
11219,23
11220,79
11221,50
11222,2
11223,78
11224,36
11225,23
11226,51
11227,87
11228,77
11229,29
11230,84
11231,10
11232,94
11233,19
11234,52
11235,36
11236,25
11237,33
11238,27
11239,72
11240,53
11241,7
11242,79
11243,64
11244,60
11245,6
11246,44
11247,23
11248,68
11249,37
11250,55
11251,34
11252,60
11253,51
11254,55
11255,19
11256,51
11257,49
11258,67
11259,30
11260,72
11261,57
11262,38
11263,8
11264,52
11265,16
11266,27
11267,38
11268,51
11269,44
11270,4
11271,55
11272,86
11273,21
11274,24
11275,87
11276,8
11277,23
11278,17
11279,47
11280,53
11281,8
11282,30
11283,3
11284,21
11285,49
11286,59
11287,72
11288,24
11289,46
11290,58
11291,10
11292,72
11293,49
11294,59
11295,13
11296,42
11297,1
11298,34
11299,17
11300,55
11301,32
11302,30
11303,19
11304,20
11305,62
11306,75
11307,33
11308,71
11309,28
11310,18
11311,21
11312,51
11313,8
11314,71
11315,34
11316,45
11317,49
11318,53
11319,51
11320,49
11321,41
11322,38
11323,67
11324,53
11325,50
11326,14
11327,17
11328,11
11329,78
11330,55
11331,19
11332,15
11333,61
11334,50
11335,30
11336,4
11337,2
11338,51
11339,20
11340,58
11341,60
11342,27
11343,2
11344,65
11345,13
11346,13
11347,37
11348,28
11349,46
11350,40
11351,65
11352,59
11353,55
11354,34
11355,46
11356,26
11357,8
11358,41
11359,26
11360,67
11361,86
11362,5
11363,46
11364,55
11365,37
11366,20
11367,36
11368,14
11369,63
11370,69
11371,25
11372,41
11373,53
11374,69
11375,16
11376,9
11377,8
11378,29
11379,58
11380,64
11381,42
11382,73
11383,2
11384,21
11385,17
11386,48
11387,33
11388,28
11389,32
11390,33
11391,68
11392,57
11393,62
11394,26
